"";"p";"ncomp";"rmse";"R2";"Q2";"R2-Q2"
"68";1000;1;4,05802991188618;0,322024657251489;0,0403367457109054;0,281687911540584
"69";1000;1;4,17523387126352;0,283679287200589;-0,0130011433415524;0,296680430542141
"70";1000;1;4,08450920860123;0,298627453381369;0,00703047068849161;0,291596982692878
"71";1000;1;3,92636666689309;0,251937797441691;0,0234739854769179;0,228463811964773
"72";1000;1;3,95782460006787;0,295175888937377;0,0121237284744091;0,283052160462967
"73";1000;1;4,30167158178523;0,333843692470718;-0,000955374240017903;0,334799066710736
"74";1000;1;4,22679180006355;0,260789021619981;-0,0180579003963708;0,278846922016352
"75";1000;1;3,90651902035129;0,294899291348464;0,0320112709819919;0,262888020366472
"76";1000;1;4,0061205780945;0,36233359974703;-0,0230643541457969;0,385397953892827
"77";1000;1;3,97380193157784;0,2810450503462;0,0373278785831338;0,243717171763066
"78";1000;1;4,0152440914919;0,257172796114448;-0,00070989936986332;0,257882695484311
"79";1000;1;4,03794280425839;0,243432050008015;0,00476986938989521;0,23866218061812
"80";1000;1;4,15219146132793;0,316000561824656;0,00546035990181404;0,310540201922842
"81";1000;1;4,14519081292858;0,386082909616719;0,0244191242538885;0,361663785362831
"82";1000;1;4,0880145925186;0,327997914637368;0,0245541926100457;0,303443722027323
"83";1000;1;4,13560526938372;0,380561558019038;-0,0364267924120802;0,416988350431118
"84";1000;1;4,21186935007684;0,175886639961985;0,00693092928743078;0,168955710674554
"85";1000;1;4,18608006893259;0,253194759817544;0,0119318975393198;0,241262862278224
"86";1000;1;4,02226232474861;0,202457204785389;-0,0297216442703623;0,232178849055751
"87";1000;1;3,82101526148985;0,291803652403124;-0,0097331420797242;0,301536794482848
"88";1000;1;4,33990267142465;0,307780637968693;0,0247658660206465;0,283014771948046
"89";1000;1;4,00437664078015;0,287136501667004;-0,00132647140810049;0,288462973075104
"90";1000;1;4,24216797581085;0,291459566688634;0,00615511568502902;0,285304451003605
"91";1000;1;3,97315096707869;0,273384484655601;0,0320739468526059;0,241310537802995
"92";1000;1;4,04326295779207;0,340783075970992;0,0203357462226379;0,320447329748354
"93";1000;1;4,03937005472074;0,289004710638956;0,000174492345597965;0,288830218293358
"94";1000;1;4,12844365228582;0,349610372605565;0,0255168824020912;0,324093490203474
"95";1000;1;4,01493377871033;0,294381701574712;-0,0626535871159566;0,357035288690669
"96";1000;1;3,93103511148608;0,238128032908196;0,011796467430364;0,226331565477832
"97";1000;1;3,86115680266015;0,324627990196584;0,0574833119311248;0,267144678265459
"98";1000;1;4,14907939372621;0,288355600220245;0,00997330239681082;0,278382297823434
"99";1000;1;3,94714941712171;0,341185680689753;0,0404515082916107;0,300734172398142
"100";1000;1;4,18639945329443;0,25747074684566;0,032144839040718;0,225325907804942
