"";"noise_weight";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"987";5;0;12,0284730080216;0;-0,0168774033745855;0,0168774033745855
"988";5;0;11,8238459955301;0;-0,0150214074751407;0,0150214074751407
"989";5;0;11,8017141774472;0;-0,00584439300414474;0,00584439300414474
"990";5;0;12,0423510080158;0;-0,0227098279382769;0,0227098279382769
"991";5;0;11,6766539506633;0;-0,0160604070209298;0,0160604070209298
"992";5;0;12,1056961848747;0;-0,00374075667758711;0,00374075667758711
"993";5;0;11,441892584213;0;-0,0239697389964604;0,0239697389964604
"994";5;0;11,6175346076769;0;-0,0154011334380759;0,0154011334380759
"995";5;0;11,4391294677427;0;-0,0190386607975428;0,0190386607975428
"996";5;0;11,6715767809274;0;-0,00885035431619285;0,00885035431619285
"997";5;0;11,8351542455937;0;-0,00755702062899011;0,00755702062899011
"998";5;0;12,0168757073178;0;-0,00395006860582869;0,00395006860582869
"999";5;0;12,1731889418859;0;-0,0231569059862209;0,0231569059862209
"1000";5;0;12,2026234798834;0;-0,0175884073006807;0,0175884073006807
"1001";5,5;0;12,8063439408189;0;-0,0216773499282135;0,0216773499282135
"1002";5,5;0;12,8657870047187;0;-0,0110026001765622;0,0110026001765622
"1003";5,5;0;13,1625794516911;0;-0,0363430270005238;0,0363430270005238
"1004";5,5;0;13,1577955732451;0;-0,0155469562076194;0,0155469562076194
"1005";5,5;0;12,4705437136607;0;-0,0111147807217444;0,0111147807217444
"1006";5,5;0;12,9706947309033;0;-0,0106728202898705;0,0106728202898705
"1007";5,5;0;12,9606325156132;0;-0,0196664204893138;0,0196664204893138
"1008";5,5;0;12,7128617091611;0;-0,0324752423770771;0,0324752423770771
"1009";5,5;0;13,570929674884;0;-0,00591521524053173;0,00591521524053173
"1010";5,5;0;13,1506358315671;0;-0,0182899562803747;0,0182899562803747
"1011";5,5;0;13,726119252286;0;-0,042243774834164;0,042243774834164
"1012";5,5;0;12,5229119639198;0;-0,0123171992393061;0,0123171992393061
"1013";5,5;0;12,9340318952051;0;-0,0123597699268752;0,0123597699268752
"1014";5,5;0;13,2675340454126;0;-0,0296281270883105;0,0296281270883105
"1015";5,5;0;13,2770356342138;0;-0,0372851191405013;0,0372851191405013
"1016";5,5;0;12,3918069471015;0;-0,00345366598640928;0,00345366598640928
"1017";5,5;0;12,7370482630648;0;-0,0103642220664684;0,0103642220664684
"1018";5,5;0;12,2712194814616;0;-0,0211420998235596;0,0211420998235596
"1019";5,5;0;12,6581863197913;0;-0,0128944892815466;0,0128944892815466
"1020";5,5;0;12,8627505569137;0;-0,0155318285713493;0,0155318285713493
"1021";5,5;0;13,3276436885203;0;-0,00910927304660936;0,00910927304660936
"1022";5,5;0;12,983716068864;0;-0,0303201002407654;0,0303201002407654
"1023";5,5;0;13,0343214902668;0;-0,0360318102443948;0,0360318102443948
"1024";5,5;0;13,1243297199853;0;-0,0109529381256523;0,0109529381256523
"1025";5,5;0;12,5666258536161;0;-0,0118796563234977;0,0118796563234977
"1026";5,5;0;12,4148598425762;0;-0,0121399128740642;0,0121399128740642
"1027";5,5;0;12,4445481234602;0;-0,00608534694312279;0,00608534694312279
"1028";5,5;0;12,7361370450741;0;-0,00892546150430218;0,00892546150430218
"1029";5,5;0;12,7862618853406;0;-0,00949049506124111;0,00949049506124111
"1030";5,5;0;12,9034824917513;0;-0,0135370124952272;0,0135370124952272
"1031";5,5;0;12,7554660692328;0;-0,00987020639140024;0,00987020639140024
"1032";5,5;0;13,0025364842357;0;-0,00794246539773957;0,00794246539773957
"1033";5,5;0;12,6748710256333;0;-0,00771474441652509;0,00771474441652509
"1034";5,5;0;12,4224280668979;0;-0,0154700824681631;0,0154700824681631
"1035";5,5;0;12,5329714345712;0;-0,00771196994068157;0,00771196994068157
"1036";5,5;0;13,1524895758068;0;-0,0247264751473391;0,0247264751473391
"1037";5,5;0;12,9334257137148;0;-0,00374996472975053;0,00374996472975053
"1038";5,5;0;12,9730766574089;0;-0,0122241332843065;0,0122241332843065
"1039";5,5;0;13,0275246347454;0;-0,0174519132879907;0,0174519132879907
"1040";5,5;0;12,9706679701039;0;-0,00700790122793249;0,00700790122793249
"1041";5,5;0;12,8313962348031;0;-0,00751508685489299;0,00751508685489299
"1042";5,5;0;12,7147712487855;0;-0,0208811864785214;0,0208811864785214
"1043";5,5;0;13,3358283264965;0;-0,00392906617932121;0,00392906617932121
"1044";5,5;0;12,9118557842643;0;-0,00576041026442176;0,00576041026442176
"1045";5,5;0;12,8182996724415;0;-0,0131847791642461;0,0131847791642461
